input,output,delay,api_delay,success
893510,945.2565789244738,140.63000679016113,136.5233784305484,True
22277,149.25481566770299,148.94437789916992,145.16238224560286,True
809958,899.9766663641897,133.83030891418457,130.01514197746116,True
666783,816.5678171468675,175.0338077545166,171.76751823485964,True
796845,892.6617500486957,144.22941207885742,140.48595874614153,True
392074,626.1581269934935,191.05267524719238,187.39520535929566,True
417446,646.1006113601812,142.62056350708008,139.32444903626367,True
491598,701.14049947211,141.28971099853516,137.78337060598886,True
251051,501.0498977147885,159.21354293823242,155.60922773196725,True
851899,922.9837485026484,190.46902656555176,186.78244494303436,True
731984,855.5606349055571,122.79868125915527,119.86870893501303,True
127322,356.8220845183213,129.3356418609619,125.40648959600026,True
500570,707.5097172477563,133.0852508544922,129.57023946603903,True
828614,910.2823737720071,154.58321571350098,149.71489238846186,True
885174,940.8368615227615,140.5785083770752,136.53744850871539,True
757656,870.434374321235,133.63099098205566,129.47867775602887,True
168993,411.0875819092569,124.30024147033691,120.98409430220968,True
802297,895.7103326410833,161.5920066833496,157.39703758830024,True
243086,493.03752392693195,168.015718460083,164.65318942111523,True
703011,838.457512340369,192.82031059265137,189.39014125912198,True
203704,451.33579516807663,141.16954803466797,138.02026542842702,True
180058,424.33241686206344,124.79448318481445,120.47111499578148,True
319338,565.0999911520084,140.3958797454834,136.47410339476738,True
658673,811.5867174861846,183.24518203735352,179.22983281516198,True
507407,712.3250662443377,109.45630073547363,105.28765813786548,True
643756,802.3440658470654,127.60663032531738,124.8158111450951,True
463247,680.6225091781787,151.72958374023438,148.02619186787516,True
303728,551.1152329594964,121.47259712219238,118.02544254332545,True
370424,608.6246790921315,130.5553913116455,126.92157049481243,True
23295,152.62699630144073,124.74346160888672,121.48528199485462,True
463920,681.1167300837648,108.90054702758789,106.94701833486435,True
733444,856.4134515524613,129.82535362243652,125.43425079833726,True
287151,535.8647217348796,144.08636093139648,140.64942747794726,True
583452,763.8402974444331,104.69913482666016,101.09371934277647,True
400623,632.9478651516253,190.83333015441895,187.392682136042,True
246447,496.43428568139814,187.05201148986816,183.04973656985752,True
952976,976.2048965253146,138.66472244262695,135.44800748803414,True
197037,443.8884995131097,109.14039611816406,106.41379881799509,True
849234,921.5389302682769,130.6159496307373,126.84904489816606,True
63956,252.89523522597258,168.69401931762695,165.33891767322203,True
491796,701.2816837762127,156.63981437683105,152.40186470462382,True
912982,955.5009157504769,124.82810020446777,122.03384405566996,True
556680,746.1099114741742,138.82112503051758,135.77091109469453,True
966578,983.1469879931485,117.68007278442383,114.44952471796418,True
113839,337.40035566074914,159.9414348602295,156.02416122858327,True
171033,413.56136183159083,152.85134315490723,149.1175582835469,True
390795,625.1359852064189,188.3080005645752,185.1273151498472,True
444119,666.4225386344613,161.4537239074707,158.28724220394852,True
436097,660.3764078160273,148.70023727416992,145.83978933429455,True
932681,965.7541094916448,109.9240779876709,107.51420002726223,True
387955,622.8603374754248,146.00276947021484,141.42868672109375,True
135287,367.8138115949427,124.30715560913086,120.4966355545214,True
34872,186.7404616037992,144.03867721557617,141.00574954576823,True
595934,771.9676159010817,185.7445240020752,182.06220118338626,True
29495,171.7410841936198,150.64311027526855,146.29150088644295,True
565154,751.7672512154277,190.751314163208,186.6274949348634,True
26601,163.09812997088594,143.4154510498047,140.14373265618735,True
899203,948.2631491310838,106.74524307250977,103.94653000337667,True
935992,967.4667952958386,182.70158767700195,179.11288782253612,True
526053,725.2951123508278,119.7202205657959,116.70838826478325,True
214706,463.3637879679421,140.4716968536377,137.64862962565655,True
62041,249.08030833448075,105.4222583770752,102.6226538552453,True
916925,957.5620084360072,183.88915061950684,180.4543256494327,True
797413,892.9798429975897,116.0135269165039,112.46886627806836,True
444870,666.9857569693673,169.90375518798828,166.9508000313758,True
461735,679.5108534821206,145.7693576812744,142.34950799459645,True
653997,808.7008099414765,143.97835731506348,140.32981546821432,True
708832,841.9216115529996,140.77997207641602,137.92051708943654,True
135021,367.45203768655307,109.30967330932617,105.22281326294022,True
649203,805.7313448042096,135.8633041381836,132.00825863976553,True
390960,625.2679425654253,138.7186050415039,134.98966779887138,True
754269,868.486614750049,142.18401908874512,138.21195810589577,True
418436,646.8662922119223,117.05327033996582,113.6212189402028,True
747862,864.7901479549822,150.07901191711426,146.5738565911812,True
727452,852.9079668991257,112.35666275024414,108.1151358372699,True
91234,302.04966479041155,185.4248046875,181.88612806374837,True
624025,789.9525302193797,158.62512588500977,155.21751438179513,True
899508,948.4239558340985,104.64310646057129,101.28343904416148,True
59645,244.22325851564588,145.43962478637695,142.21798099668018,True
460130,678.3288288138725,127.52676010131836,123.2722204595072,True
982683,991.303687070718,177.4744987487793,174.53406604207146,True
766997,875.7836490823519,187.49594688415527,184.50757706387307,True
585614,765.2542061302244,170.75347900390625,167.7194140117841,True
625055,790.6041993311192,180.71603775024414,176.45321845875395,True
692360,832.0817267552509,151.74031257629395,147.04371916459658,True
777274,881.6314422705216,140.1069164276123,136.43481857569756,True
344385,586.8432499398796,125.92053413391113,122.91245290227424,True
126047,355.03098456331946,186.79213523864746,183.81373881834423,True
404153,635.7302887231345,188.28177452087402,184.27916510083617,True
98403,313.69252461606413,156.9819450378418,153.71320602176735,True
326436,571.3457797166266,146.0413932800293,142.4715376108146,True
624885,790.4966793099134,134.61732864379883,131.79432974390454,True
755610,869.2583045332383,115.57936668395996,112.71045344903338,True
578457,760.563606807478,189.98050689697266,186.3344170262483,True
522508,722.8471484345774,111.34719848632812,108.82602736289017,True
121455,348.5039454582975,192.25525856018066,189.06263967230677,True
88169,296.9326522967792,132.48610496520996,128.25512975789434,True
187628,433.1604783449201,113.3732795715332,109.21205480324898,True
832345,912.3294361139511,114.06564712524414,110.40301435802382,True
494753,703.3868068140033,126.02996826171875,122.73578056004504,True
210713,459.0348570642539,161.83829307556152,158.3745485218917,True
183286,428.1191422956932,105.6966781616211,102.4540442074827,True
76227,276.09237584547674,184.25798416137695,180.61163677097898,True
335827,579.5058239569297,116.91069602966309,112.84029318098399,True
479317,692.3272347669129,170.3658103942871,167.25904140269193,True
548657,740.713844882084,127.85816192626953,124.46360427630218,True
51963,227.9539427165058,110.8551025390625,107.6708480729492,True
465599,682.3481516059086,181.62155151367188,178.09825021699615,True
889797,943.2905172851044,121.55961990356445,117.18474808953107,True
427728,654.0091742475789,127.30860710144043,123.90798093426925,True
51526,226.99339197430396,131.63065910339355,128.7804853647244,True
153353,391.60311541150946,169.49963569641113,166.479220402916,True
568436,753.9469477357144,115.24581909179688,112.7616626236921,True
77972,279.23466833471804,104.85363006591797,100.89517800351756,True
374323,611.8194178023447,166.13245010375977,162.0188504157599,True
336455,580.0474118552723,146.8660831451416,143.58440346869696,True
667944,817.2784103351808,111.79327964782715,108.92777265749801,True
807255,898.4737057922174,137.38608360290527,133.11287618330593,True
769103,876.9851766136073,173.5520362854004,170.50259441853186,True
688466,829.7385130268451,145.57623863220215,141.53553942157387,True
31213,176.67201249773547,147.98641204833984,143.99742991210385,True
306144,553.3028104031282,123.52395057678223,119.57713986684594,True
188341,433.9827185499441,178.56526374816895,174.28003501037585,True
66902,258.6542093220213,147.4165916442871,144.3534344372496,True
420223,648.2460952446995,181.07986450195312,176.6683397079446,True
100581,317.1450772123067,105.30972480773926,101.83420010335378,True
894310,945.6796497757579,160.34579277038574,156.38390538988747,True
704227,839.1823401383039,116.52398109436035,113.13764953118091,True
430034,655.7697766747108,177.7670383453369,174.0265896185532,True
355832,596.5165546738833,170.49813270568848,167.4687521688656,True
262878,512.7162958206029,127.93397903442383,124.68901872191199,True
573327,757.1835972866819,146.93546295166016,144.387631539526,True
429854,655.6325190226611,155.01737594604492,151.5548071977415,True
690923,831.2177813305007,124.24397468566895,120.07812462198827,True
850238,922.0835103178019,171.35286331176758,166.29060585996103,True
634422,796.5061205037912,167.99306869506836,164.2489638093762,True
520246,721.280805234688,139.34636116027832,136.9109160899571,True
294448,542.6306294340562,112.93768882751465,109.8986845952564,True
824926,908.2543696564305,124.21011924743652,121.37262237328183,True
11557,107.50348831549607,165.96674919128418,163.77212256759944,True
55586,235.76683396949622,103.78170013427734,100.62086139024112,True
800496,894.7044204652171,192.67511367797852,188.32933737834648,True
537205,732.942698988127,188.8291835784912,185.57121105897323,True
84527,290.7352747775887,182.99460411071777,179.84911042456199,True
423876,651.0576011383324,132.9324245452881,129.6116709701453,True
893859,945.4411668633855,150.26259422302246,147.89837749293434,True
824144,907.8237714446566,142.74859428405762,139.82974946919904,True
168014,409.89510853387844,183.46881866455078,179.2199043986283,True
226837,476.2740807560285,124.01652336120605,120.35866050485427,True
608132,779.8281862051409,172.8687286376953,169.91097797702827,True
59963,244.87343669740906,174.18789863586426,171.5414884038572,True
709880,842.5437674091477,178.99680137634277,175.580277007275,True
844995,919.2360958970226,157.78017044067383,154.4154826523935,True
610170,781.1337913571529,120.34106254577637,117.81860471656917,True
839681,916.3410936981927,140.5773162841797,136.65207602316235,True
78982,281.0373640639266,103.22451591491699,100.67339171569378,True
732332,855.7639861550613,119.52543258666992,116.78601985073963,True
423937,651.1044463064278,122.72143363952637,119.33640796885804,True
735227,857.4537888422909,167.49119758605957,164.34712194228598,True
370026,608.2976245227331,144.67334747314453,141.86977871609295,True
71840,268.02984908401527,137.19797134399414,134.4544200174948,True
326471,571.3764083334207,186.13314628601074,182.0449327524934,True
225700,475.0789408087881,114.07065391540527,111.46930394806584,True
287666,536.3450381983598,135.93220710754395,133.00766783260443,True
558249,747.1606253008787,156.95667266845703,153.92250974966075,True
504303,710.1429433571807,176.41925811767578,172.68479257516572,True
212216,460.66907862369055,165.6484603881836,162.4037105980351,True
712460,844.0734565190402,187.75320053100586,184.2003483195166,True
463180,680.5732877508491,104.30550575256348,101.90044302478141,True
182171,426.81494819183644,134.1078281402588,130.533114894475,True
768600,876.6983517721475,134.42063331604004,131.67422529879505,True
300804,548.4560146447479,132.72714614868164,130.04587431918762,True
45255,212.73222604955743,134.88388061523438,131.8638299713653,True
683564,826.7792934030218,186.59591674804688,183.08481767018782,True
181139,425.60427629430603,179.84914779663086,176.53996405171108,True
961123,980.3688081533398,153.95569801330566,150.50384542326861,True
216774,465.58994834510764,109.33470726013184,106.918567750688,True
243507,493.4642844218819,105.68547248840332,102.9266192090138,True
263195,513.0253405047357,181.11515045166016,177.61868578034648,True
828883,910.4301181309854,126.56235694885254,123.66217073917419,True
124379,352.6740704956915,169.28839683532715,165.60546168001082,True
594283,770.897528858408,161.86881065368652,158.3749468617477,True
781291,883.9066692813218,111.73009872436523,108.51534701718604,True
966835,983.2776820410397,119.47202682495117,115.59852456518534,True
668263,817.4735469726222,141.02911949157715,136.36088266063524,True
858593,926.6029354583331,190.01054763793945,186.5145822738118,True
138527,372.19215467282487,109.18521881103516,105.04136064659107,True
256262,506.2232708993138,184.01026725769043,180.38422735144516,True
993087,996.5375055661477,110.0163459777832,107.93791241923739,True
9092,95.35197952848173,124.22513961791992,120.36450627034357,True
212253,460.70923585272305,177.89721488952637,174.32360116819473,True
813725,902.0670706771199,171.431303024292,167.47607063618415,True
832983,912.6790235345611,139.32394981384277,135.57075957190742,True
525012,724.5771180488658,171.36669158935547,167.82278834880293,True
575953,758.915673839986,157.28163719177246,154.32770018855612,True
762867,873.4225781372954,188.6582374572754,185.9126469575047,True
204528,452.2477197289114,108.68477821350098,105.62859530706935,True
958594,979.0781378419191,133.66937637329102,130.52712518158123,True
741410,861.0516825371169,166.67437553405762,162.99841611556664,True
846070,919.8206346891768,153.22089195251465,149.22532649133265,True
204486,452.2012826164915,152.76122093200684,149.19918895126455,True
916421,957.2988039269661,153.36227416992188,150.9281092423517,True
664336,815.0680953147412,166.43404960632324,163.41088359997212,True
221666,470.81418840132676,121.85454368591309,118.2577776726274,True
738823,859.5481371046069,137.21776008605957,133.06392229343567,True
412960,642.6196386666065,156.80599212646484,154.24109879933238,True
164827,405.9889161048612,106.39142990112305,102.54356110842845,True
572535,756.6604258186098,175.58884620666504,172.1924449816672,True
841355,917.2540542292522,143.18466186523438,138.38501662754337,True
861712,928.28443916722,128.6332607269287,124.18004576042027,True
390175,624.6398962602373,138.18097114562988,134.14642362467458,True
161625,402.02611855450385,150.79236030578613,147.88437768244833,True
567252,753.1613372976602,112.65015602111816,109.80805580655421,True
123046,350.7791327887108,169.39663887023926,165.74695748026684,True
280395,529.523370589061,150.6950855255127,145.2763616944748,True
118789,344.65780130442425,155.75599670410156,152.92154837986251,True
178477,422.46538319725084,186.8729591369629,183.51116193279898,True
355678,596.3874579499471,182.64079093933105,179.9233589752673,True
146583,382.86159379075883,141.97731018066406,138.97493981639067,True
300752,548.4086067887703,161.59796714782715,158.7524597397633,True
954879,977.1791033377658,170.0143814086914,166.70382980382706,True
703833,838.9475549758757,110.68940162658691,107.49340084130847,True
347138,589.184181729279,141.75939559936523,138.3836827175024,True
633985,796.2317501833245,118.83974075317383,115.1697474852837,True
667183,816.8127080304273,108.47187042236328,104.60725506142994,True
929477,964.0938750972334,144.86336708068848,141.24569070590138,True
996736,998.3666661102022,151.6244411468506,147.36779227369212,True
609922,780.9750316111265,156.13031387329102,152.36385614730708,True
789752,888.6799198811684,184.73553657531738,181.37847511290772,True
319146,564.9300841697138,151.69787406921387,148.47711418772425,True
228497,478.01359813294016,145.3418731689453,141.09083072068313,True
786105,886.6256256165846,142.77172088623047,139.66555436892762,True
786124,886.6363403335101,175.29916763305664,171.64388958908265,True
496910,704.918434997979,160.8562469482422,156.7223209333146,True
531470,729.0198899892924,183.93278121948242,179.43996419248825,True
297013,544.9889907144914,117.86746978759766,114.96498962008957,True
546172,739.034505283752,172.37019538879395,168.16179145335548,True
450921,671.5065152327265,162.4279022216797,158.51247123920191,True
970480,985.1294331203387,133.52251052856445,129.59940980804097,True
877113,936.5431116611771,111.3889217376709,107.08672928858648,True
645222,803.2571194829212,146.10743522644043,141.36724254450843,True
612352,782.5292326807989,120.16797065734863,116.95757485837385,True
553472,743.9569880040109,165.0395393371582,161.08234060173248,True
372872,610.6324590127846,192.28696823120117,188.58363135097335,True
356533,597.1038435649197,175.462007522583,171.22213813445802,True
464753,681.7279516053306,118.24345588684082,113.96131945106431,True
