input,output,delay,api_delay,success
133125,364.8629879831606,168.60246658325195,165.83630959205303,True
127072,356.47159774658064,108.55531692504883,104.82290389129945,True
249346,499.3455717236311,140.23733139038086,136.57335676490592,True
313594,559.9946428315185,141.44206047058105,138.42334786326393,True
989897,994.9356763127956,116.96028709411621,113.77152658885119,True
588873,767.3806096064716,171.04482650756836,167.96415902256174,True
102775,320.5854020382088,150.56276321411133,146.70134740752357,True
867303,931.2910393641721,188.3094310760498,184.63543634209805,True
475967,689.9036164566758,148.96345138549805,145.92158965737602,True
349058,590.8113065945844,191.67184829711914,187.63614159603338,True
43760,209.18890983988612,174.9556064605713,170.79297435440506,True
267346,517.0551227867296,113.54470252990723,109.63843303773119,True
582721,763.3616443075981,190.10543823242188,186.24308179999554,True
673155,820.4602366964532,153.9769172668457,149.93578285149536,True
910242,954.066035450377,120.17202377319336,117.11395713745006,True
805862,897.6981675373967,136.97481155395508,133.700459552149,True
18263,135.1406674543233,150.09403228759766,145.21364670923367,True
909152,953.4946250503984,174.79562759399414,171.15090219980047,True
255745,505.71236884221054,140.46001434326172,136.61382891258918,True
313470,559.8839165398484,116.08552932739258,112.37454559947734,True
397406,630.4014593891737,192.03829765319824,188.4565607904347,True
138232,371.7956427931882,107.01537132263184,104.32515603347592,True
615460,784.5125875344512,136.25121116638184,133.76266817288678,True
714197,845.1017690195661,175.7681369781494,171.98799704614802,True
961007,980.3096449591833,123.66461753845215,119.84818796587652,True
889767,943.2746153692466,126.41072273254395,122.93148892014489,True
390081,624.5646483751702,140.23613929748535,136.89819251234917,True
895906,946.523111181127,143.67079734802246,139.67042201857734,True
706211,840.3636117776638,129.91046905517578,127.49880143863673,True
166555,408.1115043710481,134.65023040771484,130.62266823495577,True
308401,555.3386354288706,134.90772247314453,131.2390801903979,True
78095,279.4548264031237,188.57741355895996,185.90846876549483,True
624669,790.3600445366656,174.0717887878418,169.8378477121224,True
276817,526.1340133464097,190.8273696899414,186.80913910675397,True
371701,609.6728630995478,108.43181610107422,104.87440256556371,True
258945,508.86638717840265,114.59636688232422,110.51967090313053,True
578425,760.5425694857587,154.00218963623047,150.4861234167222,True
298300,546.168472176855,168.4412956237793,165.20690706339457,True
255875,505.84088407324293,151.27277374267578,147.7870909982288,True
420568,648.5121432941714,162.4624729156494,158.97479509434564,True
177248,421.00831345710975,126.91235542297363,123.52379191437348,True
853692,923.9545443364625,167.0517921447754,165.4702278176899,True
179041,423.1323669964282,190.91224670410156,188.19871640089926,True
708199,841.5456018541122,123.73161315917969,120.98923992470685,True
953598,976.5234252182587,121.63925170898438,118.89424529687419,True
515963,718.305645251379,111.47570610046387,107.70240045581349,True
493503,702.4976868289318,153.4416675567627,148.73515456969977,True
121871,349.10027212822393,106.3997745513916,102.97803335201357,True
925349,961.950622433397,169.87919807434082,166.4949348662611,True
792961,890.4835764908862,138.12017440795898,134.5013050890126,True
882291,939.3034653401423,158.30445289611816,153.88009298077827,True
696951,834.835912021039,182.38592147827148,179.7575467489011,True
461628,679.4321158143763,116.56451225280762,113.95888662968784,True
122886,350.5509948638001,160.7673168182373,158.3272821378251,True
127809,357.503846133157,147.86076545715332,144.85137679464,True
904984,951.3064700715538,169.42858695983887,165.9085877707096,True
905316,951.4809509391137,176.56278610229492,172.95092534658076,True
881421,938.8402420007358,160.15958786010742,157.10313629743032,True
32367,179.90830998038973,139.07122611999512,136.06702578752686,True
811497,900.83128276054,108.11781883239746,104.54500049025455,True
639171,799.4817071077987,148.88286590576172,146.34257495270597,True
655162,809.4207805585423,113.40045928955078,108.70592921789765,True
814711,902.6134277751468,143.9230442047119,140.09000571515966,True
840599,916.8418620460128,162.7206802368164,159.67065584038508,True
459329,677.7381500255095,133.13627243041992,131.11803350617072,True
48842,221.00226243185838,109.9846363067627,107.55841159518131,True
957814,978.6797228920194,140.3348445892334,137.79121197587926,True
866758,930.9983888278217,126.72567367553711,124.14578817468636,True
440563,663.7491996228696,138.03887367248535,135.38065175747482,True
2416,49.15282290977803,120.92804908752441,117.80362309688051,True
829689,910.8726584984314,109.26961898803711,106.39224846653869,True
391470,625.6756348140784,185.88733673095703,183.4191533987895,True
101639,318.8087200814934,177.72340774536133,175.3440331425236,True
559493,747.992647022683,180.21845817565918,177.6877477383436,True
923792,961.1409886171747,131.11281394958496,128.26811831460225,True
896881,947.0380140205566,187.48164176940918,185.20263575940785,True
559676,748.1149644272597,130.0950050354004,128.32741330345527,True
810116,900.0644421373394,123.27384948730469,120.59369215248358,True
333933,577.8693623994959,130.29789924621582,127.34447339121796,True
604725,777.640662517078,145.85304260253906,143.43014529690296,True
423225,650.5574532660432,118.65806579589844,115.83863495561388,True
531679,729.1632190394686,113.90519142150879,111.07754252092623,True
159938,399.9224924907325,145.87140083312988,142.85908026715157,True
829894,910.9851809991203,189.8517608642578,185.82035898430976,True
36935,192.18480689169994,177.81543731689453,174.8828148427231,True
377801,614.6551878899259,141.4511203765869,137.30767470837463,True
575215,758.4292979572981,166.1078929901123,163.28527981712776,True
73680,271.44060123717674,164.46900367736816,161.69147289561602,True
426946,653.4110497994352,126.5556812286377,122.07540747103114,True
443393,665.8776163830707,118.25251579284668,114.86729591410575,True
855759,925.0724295967316,176.95164680480957,172.6625333950038,True
100822,317.524802180869,177.40392684936523,174.9633245930583,True
373349,611.0229128273342,144.3772315979004,142.202798648645,True
380165,616.575218444595,175.25148391723633,171.0135358349092,True
846078,919.8249833528115,126.18064880371094,122.6533834949643,True
399791,632.2902814372525,112.53809928894043,110.1655223674335,True
996113,998.0546077244471,164.21079635620117,161.12481622609562,True
576369,759.189699614003,116.3322925567627,112.86616396539713,True
908419,953.1101720158064,189.86892700195312,187.28582905955867,True
834039,913.2573569372436,185.23049354553223,181.1640250598432,True
488634,699.0236047516564,116.25504493713379,113.13124005088328,True
680405,824.8666558905143,164.49904441833496,160.6003799681182,True
980587,990.2459290499507,125.69308280944824,123.06227568671702,True
956939,978.2325899294094,185.86158752441406,180.88436384793238,True
11720,108.25894882179486,184.79609489440918,182.41779008597203,True
184430,429.4531406335271,174.32403564453125,171.78069778393962,True
390735,625.0879938056721,178.61223220825195,176.30625103530625,True
435406,659.8530139356794,156.3277244567871,152.45402745563314,True
665386,815.7119589659085,147.14956283569336,144.36932496422438,True
111899,334.51307896702633,107.37371444702148,104.58434122965035,True
592139,769.5056854890677,186.45310401916504,182.64594160267944,True
